"ML,20200309,2,2,0,0,0"
"NC,20200309,97,77,20,0,0"
"PV,20200309,143,140,0,0,3"
"RI,20200309,60,59,1,0,0"
"VC,20200309,188,164,21,0,3"
"AN,20200310,221,204,17,0,0"
"AR,20200310,52,52,0,0,0"
"AS,20200310,52,52,0,0,0"
"CB,20200310,3,3,0,0,0"
"CE,20200310,1,0,0,0,1"
"CL,20200310,213,191,22,0,0"
"CM,20200310,301,84,1,0,216"
"CN,20200310,56,51,0,0,5"
"CT,20200310,797,722,0,1,74"
"EX,20200310,47,38,9,0,0"
"GA,20200310,119,114,2,0,3"
"IB,20200310,36,34,2,0,0"
"MC,20200310,64,48,16,0,0"
"MD,20200310,1971,1971,0,0,0"
"ML,20200310,5,5,0,0,0"
"NC,20200310,109,84,25,0,0"
"PV,20200310,227,225,0,0,2"
"RI,20200310,88,88,0,0,0"
"VC,20200310,306,267,33,0,6"
"AN,20200311,263,246,17,0,0"
"AR,20200311,66,66,0,0,0"
"AS,20200311,43,43,0,0,0"
"CB,20200311,17,17,0,0,0"
"CE,20200311,3,0,1,0,2"
"CL,20200311,255,219,36,0,0"
"CM,20200311,329,79,2,1,247"
"CN,20200311,60,54,0,0,6"
"CT,20200311,757,701,0,1,55"
"EX,20200311,74,57,17,0,0"
"GA,20200311,132,130,1,0,1"
"IB,20200311,42,41,1,0,0"
"MC,20200311,74,56,17,0,1"
"MD,20200311,1958,1958,0,0,0"
"ML,20200311,4,3,0,0,1"
"NC,20200311,130,109,21,0,0"
"PV,20200311,226,219,0,0,7"
"RI,20200311,70,68,2,0,0"
"VC,20200311,292,261,25,0,6"
"AN,20200312,318,301,17,0,0"
"AR,20200312,79,79,0,0,0"
"AS,20200312,57,57,0,0,0"
"CB,20200312,36,36,0,0,0"
"CE,20200312,1,0,0,0,1"
"CL,20200312,344,308,36,0,0"
"CM,20200312,462,112,4,3,343"
"CN,20200312,73,69,0,0,4"
"CT,20200312,1028,967,0,1,60"
"EX,20200312,88,73,15,0,0"
"GA,20200312,181,181,0,0,0"
"IB,20200312,42,39,2,0,1"
"MC,20200312,62,40,21,0,1"
"MD,20200312,2330,2330,0,0,0"
"ML,20200312,3,1,1,0,1"
"NC,20200312,182,140,42,0,0"
"PV,20200312,272,264,0,0,8"
"RI,20200312,74,72,2,0,0"
"VC,20200312,390,358,31,0,1"
"AN,20200313,486,446,40,0,0"
"AR,20200313,114,113,0,0,1"
"AS,20200313,70,70,0,0,0"
"CB,20200313,54,54,0,0,0"
"CE,20200313,6,1,0,0,5"
"CL,20200313,505,446,59,0,0"
"CM,20200313,632,182,1,3,446"
"CN,20200313,109,100,0,0,9"
"CT,20200313,1362,1266,0,5,91"
"EX,20200313,95,82,13,0,0"
"GA,20200313,243,242,0,0,1"
"IB,20200313,61,61,0,0,0"
"MC,20200313,104,70,33,0,1"
"MD,20200313,2819,2819,0,0,0"
"ML,20200313,10,9,1,0,0"
"NC,20200313,211,138,73,0,0"
"PV,20200313,426,407,0,0,19"
"RI,20200313,107,106,1,0,0"
"VC,20200313,497,443,45,0,9"
"AN,20200314,420,392,28,0,0"
"AR,20200314,107,107,0,0,0"
"AS,20200314,81,81,0,0,0"
"CB,20200314,59,59,0,0,0"
"CE,20200314,4,0,1,0,3"
"CL,20200314,521,465,55,1,0"
"CM,20200314,618,161,1,2,454"
"CN,20200314,97,93,0,0,4"
"CT,20200314,1324,1236,0,6,82"
"EX,20200314,91,73,18,0,0"
"GA,20200314,240,238,1,0,1"
"IB,20200314,71,68,3,0,0"
"MC,20200314,108,80,28,0,0"
"MD,20200314,2543,2542,0,0,1"
"ML,20200314,4,3,1,0,0"
"NC,20200314,177,121,56,0,0"
"PV,20200314,418,408,0,0,10"
"RI,20200314,138,136,2,0,0"
"VC,20200314,495,451,33,0,11"
"AN,20200315,449,408,41,0,0"
"AR,20200315,127,127,0,0,0"
"AS,20200315,89,89,0,0,0"
"CB,20200315,68,68,0,0,0"
"CE,20200315,2,0,1,0,1"
"CL,20200315,535,470,65,0,0"
"CM,20200315,787,252,3,6,526"
"CN,20200315,91,89,0,0,2"
"CT,20200315,1365,1286,0,9,70"
"EX,20200315,86,62,24,0,0"
"GA,20200315,270,269,1,0,0"
"IB,20200315,85,83,1,0,1"
"MC,20200315,96,70,26,0,0"
"MD,20200315,2647,2647,0,0,0"
"ML,20200315,3,3,0,0,0"
"NC,20200315,262,166,96,0,0"
"PV,20200315,431,415,0,0,16"
"RI,20200315,111,109,2,0,0"
"VC,20200315,528,465,55,0,8"
"AN,20200316,571,534,37,0,0"
"AR,20200316,166,166,0,0,0"
"AS,20200316,106,106,0,0,0"
"CB,20200316,71,71,0,0,0"
"CE,20200316,6,1,1,0,4"
"CL,20200316,780,679,100,1,0"
"CM,20200316,816,240,3,1,572"
"CN,20200316,132,116,0,0,16"
"CT,20200316,1707,1540,0,9,158"
"EX,20200316,118,95,23,0,0"
"GA,20200316,389,383,3,0,3"
"IB,20200316,88,84,1,0,3"
"MC,20200316,130,98,32,0,0"
"MD,20200316,2947,2946,0,0,1"
"ML,20200316,6,2,2,1,1"
"NC,20200316,274,156,118,0,0"
"PV,20200316,597,575,0,0,22"
"RI,20200316,157,154,3,0,0"
"VC,20200316,635,571,54,0,10"
"AN,20200317,572,536,36,0,0"
"AR,20200317,157,156,0,1,0"
"AS,20200317,80,80,0,0,0"
"CB,20200317,76,76,0,0,0"
"CE,20200317,5,0,1,0,4"
"CL,20200317,731,656,74,1,0"
"CM,20200317,747,198,5,2,542"
"CN,20200317,93,90,0,0,3"
"CT,20200317,1561,1472,0,7,82"
"EX,20200317,109,97,12,0,0"
"GA,20200317,328,324,3,0,1"
"IB,20200317,82,79,3,0,0"
"MC,20200317,103,79,24,0,0"
"MD,20200317,2773,2773,0,0,0"
"ML,20200317,3,3,0,0,0"
"NC,20200317,267,169,98,0,0"
"PV,20200317,537,517,0,0,20"
"RI,20200317,122,117,5,0,0"
"VC,20200317,557,507,39,0,11"
"AN,20200318,530,493,37,0,0"
"AR,20200318,167,167,0,0,0"
"AS,20200318,91,91,0,0,0"
"CB,20200318,89,89,0,0,0"
"CE,20200318,6,0,2,0,4"
"CL,20200318,814,731,83,0,0"
"CM,20200318,807,220,4,1,582"
"CN,20200318,117,109,0,0,8"
"CT,20200318,1683,1580,0,6,97"
"EX,20200318,127,106,21,0,0"
"GA,20200318,309,306,1,0,2"
"IB,20200318,81,80,1,0,0"
"MC,20200318,120,90,30,0,0"
"MD,20200318,2624,2624,0,0,0"
"ML,20200318,6,5,0,0,1"
"NC,20200318,250,176,74,0,0"
"PV,20200318,553,544,0,0,9"
"RI,20200318,143,142,1,0,0"
"VC,20200318,532,479,43,0,10"
"AN,20200319,555,521,34,0,0"
"AR,20200319,166,166,0,0,0"
"AS,20200319,101,101,0,0,0"
"CB,20200319,177,177,0,0,0"
"CE,20200319,5,0,2,0,3"
"CL,20200319,866,799,67,0,0"
"CM,20200319,757,245,3,2,507"
"CN,20200319,77,69,0,0,8"
"CT,20200319,1609,1522,0,5,82"
"EX,20200319,127,104,23,0,0"
"GA,20200319,294,290,4,0,0"
"IB,20200319,105,102,2,0,1"
"MC,20200319,118,78,40,0,0"
"MD,20200319,2421,2421,0,0,0"
"ML,20200319,6,3,1,0,2"
"NC,20200319,233,153,80,0,0"
"PV,20200319,465,448,0,0,17"
"RI,20200319,168,167,1,0,0"
"VC,20200319,497,458,33,0,6"
"AN,20200320,793,746,47,0,0"
"AR,20200320,236,236,0,0,0"
"AS,20200320,83,83,0,0,0"
"CB,20200320,143,143,0,0,0"
"CE,20200320,7,0,1,0,6"
"CL,20200320,953,828,125,0,0"
"CM,20200320,947,315,9,6,617"
"CN,20200320,117,111,0,0,6"
"CT,20200320,1892,1787,0,6,99"
"EX,20200320,173,140,33,0,0"
"GA,20200320,471,463,4,0,4"
"IB,20200320,97,95,2,0,0"
"MC,20200320,122,86,36,0,0"
"MD,20200320,3086,3086,0,0,0"
"ML,20200320,4,4,0,0,0"
"NC,20200320,326,228,98,0,0"
"PV,20200320,610,580,0,0,30"
"RI,20200320,191,190,1,0,0"
"VC,20200320,572,509,59,0,4"
"AN,20200321,543,517,26,0,0"
"AR,20200321,177,177,0,0,0"
"AS,20200321,68,68,0,0,0"
"CB,20200321,99,99,0,0,0"
"CE,20200321,7,0,1,0,6"
"CL,20200321,765,696,69,0,0"
"CM,20200321,631,203,6,1,421"
"CN,20200321,86,77,0,0,9"
"CT,20200321,1457,1389,0,4,64"
"EX,20200321,133,113,20,0,0"
"GA,20200321,277,273,1,0,3"
"IB,20200321,62,61,1,0,0"
"MC,20200321,83,67,15,0,1"
"MD,20200321,1906,1905,0,0,1"
"ML,20200321,3,1,0,0,2"
"NC,20200321,206,152,54,0,0"
"PV,20200321,432,422,0,0,10"
"RI,20200321,133,133,0,0,0"
"VC,20200321,453,413,32,0,8"
"AN,20200322,522,488,34,0,0"
"AR,20200322,166,166,0,0,0"
"AS,20200322,75,75,0,0,0"
"CB,20200322,84,84,0,0,0"
"CE,20200322,7,0,0,0,7"
"CL,20200322,706,630,76,0,0"
"CM,20200322,681,184,13,0,484"
"CN,20200322,75,73,0,0,2"
"CT,20200322,1308,1234,0,0,74"
"EX,20200322,131,116,15,0,0"
"GA,20200322,250,249,1,0,0"
"IB,20200322,91,90,0,0,1"
"MC,20200322,79,64,15,0,0"
"MD,20200322,1639,1638,0,0,1"
"ML,20200322,5,4,0,0,1"
"NC,20200322,194,141,53,0,0"
"PV,20200322,394,384,0,0,10"
"RI,20200322,108,108,0,0,0"
"VC,20200322,397,363,30,0,4"
"AN,20200323,561,534,27,0,0"
"AR,20200323,268,267,0,0,1"
"AS,20200323,70,70,0,0,0"
"CB,20200323,87,87,0,0,0"
"CE,20200323,9,0,6,0,3"
"CL,20200323,769,664,105,0,0"
"CM,20200323,766,253,13,1,499"
"CN,20200323,97,91,0,0,6"
"CT,20200323,1502,1403,0,7,92"
"EX,20200323,245,209,36,0,0"
"GA,20200323,385,379,4,0,2"
"IB,20200323,82,79,3,0,0"
"MC,20200323,128,100,28,0,0"
"MD,20200323,2112,2112,0,0,0"
"ML,20200323,5,4,0,0,1"
"NC,20200323,242,161,81,0,0"
"PV,20200323,482,459,0,0,23"
"RI,20200323,158,155,3,0,0"
"VC,20200323,483,429,51,0,3"
"AN,20200324,490,461,29,0,0"
"AR,20200324,191,191,0,0,0"
"AS,20200324,58,58,0,0,0"
"CB,20200324,57,57,0,0,0"
"CE,20200324,8,0,0,0,8"
"CL,20200324,663,556,106,1,0"
"CM,20200324,658,252,18,1,387"
"CN,20200324,63,59,0,0,4"
"CT,20200324,1413,1334,0,1,78"
"EX,20200324,161,138,23,0,0"
"GA,20200324,295,291,1,0,3"
"IB,20200324,66,65,1,0,0"
"MC,20200324,78,61,17,0,0"
"MD,20200324,1980,1980,0,0,0"
"ML,20200324,1,1,0,0,0"
"NC,20200324,278,198,80,0,0"
"PV,20200324,396,377,0,0,19"
"RI,20200324,118,118,0,0,0"
"VC,20200324,338,304,27,0,7"
"AN,20200325,521,487,34,0,0"
"AR,20200325,189,187,0,0,2"
"AS,20200325,57,57,0,0,0"
"CB,20200325,57,57,0,0,0"
"CE,20200325,9,1,2,0,6"
"CL,20200325,695,598,97,0,0"
"CM,20200325,672,246,20,3,403"
"CN,20200325,55,54,0,0,1"
"CT,20200325,1323,1250,0,3,70"
"EX,20200325,153,121,32,0,0"
"GA,20200325,288,283,4,0,1"
"IB,20200325,84,80,3,0,1"
"MC,20200325,84,65,17,0,2"
"MD,20200325,1768,1768,0,0,0"
"ML,20200325,4,3,1,0,0"
"NC,20200325,242,182,60,0,0"
"PV,20200325,409,389,0,0,20"
"RI,20200325,131,130,1,0,0"
"VC,20200325,410,358,42,0,10"
"AN,20200326,469,433,36,0,0"
"AR,20200326,166,166,0,0,0"
"AS,20200326,77,77,0,0,0"
"CB,20200326,39,39,0,0,0"
"CE,20200326,5,1,1,0,3"
"CL,20200326,555,477,78,0,0"
"CM,20200326,593,243,16,2,332"
"CN,20200326,62,60,0,0,2"
"CT,20200326,1386,1320,0,0,66"
"EX,20200326,138,120,18,0,0"
"GA,20200326,300,295,4,0,1"
"IB,20200326,73,68,5,0,0"
"MC,20200326,46,35,11,0,0"
"MD,20200326,1543,1543,0,0,0"
"ML,20200326,6,5,1,0,0"
"NC,20200326,167,117,50,0,0"
"PV,20200326,363,349,0,0,14"
"RI,20200326,114,112,2,0,0"
"VC,20200326,311,273,33,0,5"
"AN,20200327,422,391,31,0,0"
"AR,20200327,212,211,0,0,1"
"AS,20200327,70,70,0,0,0"
"CB,20200327,74,74,0,0,0"
"CE,20200327,2,0,1,0,1"
"CL,20200327,525,457,68,0,0"
"CM,20200327,514,199,15,3,297"
"CN,20200327,71,69,0,0,2"
"CT,20200327,1250,1193,0,3,54"
"EX,20200327,109,91,18,0,0"
"GA,20200327,306,301,3,0,2"
"IB,20200327,40,37,2,0,1"
"MC,20200327,51,35,14,0,2"
"MD,20200327,1483,1483,0,0,0"
"ML,20200327,5,3,0,0,2"
"NC,20200327,161,115,46,0,0"
"PV,20200327,397,386,0,0,11"
"RI,20200327,129,126,2,0,1"
"VC,20200327,332,294,27,0,11"
"AN,20200328,324,296,28,0,0"
"AR,20200328,146,146,0,0,0"
"AS,20200328,53,53,0,0,0"
"CB,20200328,68,68,0,0,0"
"CE,20200328,5,0,0,0,5"
"CL,20200328,522,460,62,0,0"
"CM,20200328,422,176,25,1,220"
"CN,20200328,36,35,0,0,1"
"CT,20200328,1325,1260,0,3,62"
"EX,20200328,96,72,24,0,0"
"GA,20200328,336,333,1,0,2"
"IB,20200328,36,32,4,0,0"
"MC,20200328,40,29,11,0,0"
"MD,20200328,1245,1245,0,0,0"
"ML,20200328,4,3,1,0,0"
"NC,20200328,140,108,32,0,0"
"PV,20200328,290,279,0,0,11"
"RI,20200328,100,100,0,0,0"
"VC,20200328,245,217,19,0,9"
"AN,20200329,340,319,21,0,0"
"AR,20200329,137,137,0,0,0"
"AS,20200329,40,40,0,0,0"
"CB,20200329,39,39,0,0,0"
"CE,20200329,7,0,0,0,7"
"CL,20200329,423,387,36,0,0"
"CM,20200329,379,174,21,0,184"
"CN,20200329,42,42,0,0,0"
"CT,20200329,1040,970,0,5,65"
"EX,20200329,62,51,11,0,0"
"GA,20200329,198,196,1,0,1"
"IB,20200329,37,36,1,0,0"
"MC,20200329,35,23,12,0,0"
"MD,20200329,863,863,0,0,0"
"ML,20200329,5,4,0,0,1"
"NC,20200329,96,79,17,0,0"
"PV,20200329,267,239,0,0,28"
"RI,20200329,87,85,2,0,0"
"VC,20200329,217,183,23,0,11"
"AN,20200330,340,301,39,0,0"
"AR,20200330,127,127,0,0,0"
"AS,20200330,45,45,0,0,0"
"CB,20200330,27,27,0,0,0"
"CE,20200330,5,0,1,0,4"
"CL,20200330,496,421,74,1,0"
"CM,20200330,528,231,23,3,271"
"CN,20200330,51,49,0,0,2"
"CT,20200330,1201,1106,0,6,89"
"EX,20200330,107,66,41,0,0"
"GA,20200330,282,273,5,0,4"
"IB,20200330,66,61,3,0,2"
"MC,20200330,41,26,15,0,0"
"MD,20200330,1078,1078,0,0,0"
"ML,20200330,3,3,0,0,0"
"NC,20200330,245,211,34,0,0"
"PV,20200330,320,303,0,0,17"
"RI,20200330,117,116,1,0,0"
"VC,20200330,254,220,25,0,9"
"AN,20200331,253,237,16,0,0"
"AR,20200331,116,116,0,0,0"
"AS,20200331,42,42,0,0,0"
"CB,20200331,33,33,0,0,0"
"CE,20200331,2,0,0,0,2"
"CL,20200331,399,359,40,0,0"
"CM,20200331,415,171,30,2,212"
"CN,20200331,28,27,0,0,1"
"CT,20200331,1131,1071,0,1,59"
"EX,20200331,61,37,24,0,0"
"GA,20200331,167,161,4,0,2"
"IB,20200331,48,45,3,0,0"
"MC,20200331,30,23,7,0,0"
"MD,20200331,1074,1074,0,0,0"
"ML,20200331,3,3,0,0,0"
"NC,20200331,151,125,26,0,0"
"PV,20200331,266,247,0,0,19"
"RI,20200331,108,105,3,0,0"
"VC,20200331,180,150,23,0,7"
"AN,20200401,352,320,32,0,0"
"AR,20200401,157,156,0,0,1"
"AS,20200401,29,29,0,0,0"
"CB,20200401,72,72,0,0,0"
"CE,20200401,8,0,6,0,2"
"CL,20200401,561,449,112,0,0"
"CM,20200401,469,198,35,1,235"
"CN,20200401,51,50,0,0,1"
"CT,20200401,1278,1211,0,5,62"
"EX,20200401,134,89,45,0,0"
"GA,20200401,240,233,4,0,3"
"IB,20200401,84,81,3,0,0"
"MC,20200401,28,19,9,0,0"
"MD,20200401,1338,1338,0,0,0"
"ML,20200401,5,5,0,0,0"
"NC,20200401,233,195,38,0,0"
"PV,20200401,288,266,0,0,22"
"RI,20200401,108,107,1,0,0"
"VC,20200401,237,199,31,1,6"
"AN,20200402,263,216,47,0,0"
"AR,20200402,127,127,0,0,0"
"AS,20200402,54,54,0,0,0"
"CB,20200402,53,53,0,0,0"
"CE,20200402,2,0,1,0,1"
"CL,20200402,516,444,72,0,0"
"CM,20200402,367,148,24,1,194"
"CN,20200402,34,32,0,0,2"
"CT,20200402,1065,1009,0,1,55"
"EX,20200402,76,51,25,0,0"
"GA,20200402,266,259,4,0,3"
"IB,20200402,35,34,1,0,0"
"MC,20200402,30,21,9,0,0"
"MD,20200402,1001,1001,0,0,0"
"ML,20200402,3,3,0,0,0"
"NC,20200402,144,126,18,0,0"
"PV,20200402,256,239,0,0,17"
"RI,20200402,100,99,1,0,0"
"VC,20200402,217,181,31,0,5"
"AN,20200403,202,172,30,0,0"
"AR,20200403,109,109,0,0,0"
"AS,20200403,38,38,0,0,0"
"CB,20200403,34,34,0,0,0"
"CE,20200403,2,0,1,0,1"
"CL,20200403,566,490,76,0,0"
"CM,20200403,340,147,27,1,165"
"CN,20200403,17,17,0,0,0"
"CT,20200403,1209,1166,1,3,39"
"EX,20200403,104,65,39,0,0"
"GA,20200403,209,209,0,0,0"
"IB,20200403,47,43,3,0,1"
"MC,20200403,26,14,12,0,0"
"MD,20200403,929,929,0,0,0"
"ML,20200403,4,3,1,0,0"
"NC,20200403,138,126,12,0,0"
"PV,20200403,330,309,0,0,21"
"RI,20200403,79,75,4,0,0"
"VC,20200403,215,189,23,0,3"
"AN,20200404,317,166,151,0,0"
"AR,20200404,94,93,0,0,1"
"AS,20200404,45,45,0,0,0"
"CB,20200404,62,62,0,0,0"
"CE,20200404,2,0,0,0,2"
"CL,20200404,569,482,87,0,0"
"CM,20200404,385,146,35,0,204"
"CN,20200404,29,28,0,0,1"
"CT,20200404,966,926,0,1,39"
"EX,20200404,75,47,28,0,0"
"GA,20200404,134,133,0,0,1"
"IB,20200404,25,23,2,0,0"
"MC,20200404,21,18,3,0,0"
"MD,20200404,709,709,0,0,0"
"ML,20200404,3,2,1,0,0"
"NC,20200404,88,76,12,0,0"
"PV,20200404,215,200,0,0,15"
"RI,20200404,55,53,2,0,0"
"VC,20200404,143,119,19,0,5"
"AN,20200405,276,159,117,0,0"
"AR,20200405,95,94,0,1,0"
"AS,20200405,43,43,0,0,0"
"CB,20200405,25,25,0,0,0"
"CE,20200405,2,0,0,0,2"
"CL,20200405,391,319,72,0,0"
"CM,20200405,464,238,33,1,192"
"CN,20200405,17,15,0,0,2"
"CT,20200405,845,805,0,0,40"
"EX,20200405,53,25,28,0,0"
"GA,20200405,118,115,2,0,1"
"IB,20200405,30,27,2,0,1"
"MC,20200405,29,11,18,0,0"
"MD,20200405,633,633,0,0,0"
"ML,20200405,1,0,1,0,0"
"NC,20200405,101,86,15,0,0"
"PV,20200405,229,218,0,0,11"
"RI,20200405,36,35,1,0,0"
"VC,20200405,122,105,12,0,5"
"AN,20200406,186,137,49,0,0"
"AR,20200406,124,124,0,0,0"
"AS,20200406,41,41,0,0,0"
"CB,20200406,28,27,1,0,0"
"CE,20200406,3,1,0,0,2"
"CL,20200406,594,461,133,0,0"
"CM,20200406,420,128,25,1,266"
"CN,20200406,13,13,0,0,0"
"CT,20200406,818,739,0,1,78"
"EX,20200406,78,37,41,0,0"
"GA,20200406,184,177,6,0,1"
"IB,20200406,26,21,5,0,0"
"MC,20200406,15,6,9,0,0"
"MD,20200406,623,623,0,0,0"
"ML,20200406,0,0,0,0,0"
"NC,20200406,149,132,17,0,0"
"PV,20200406,298,284,0,0,14"
"RI,20200406,41,41,0,0,0"
"VC,20200406,180,137,37,0,6"
"AN,20200407,266,163,103,0,0"
"AR,20200407,108,107,0,0,1"
"AS,20200407,45,45,0,0,0"
"CB,20200407,13,13,0,0,0"
"CE,20200407,2,0,0,0,2"
"CL,20200407,429,327,102,0,0"
"CM,20200407,364,96,23,0,245"
"CN,20200407,26,24,0,0,2"
"CT,20200407,744,678,0,0,66"
"EX,20200407,72,27,45,0,0"
"GA,20200407,154,148,3,0,3"
"IB,20200407,19,18,1,0,0"
"MC,20200407,10,4,5,0,1"
"MD,20200407,746,746,0,0,0"
"ML,20200407,2,2,0,0,0"
"NC,20200407,118,84,34,0,0"
"PV,20200407,241,223,0,0,18"
"RI,20200407,52,51,1,0,0"
"VC,20200407,171,127,39,0,5"
"AN,20200408,250,131,119,0,0"
"AR,20200408,110,109,0,0,1"
"AS,20200408,48,48,0,0,0"
"CB,20200408,26,26,0,0,0"
"CE,20200408,1,0,1,0,0"
"CL,20200408,508,372,136,0,0"
"CM,20200408,366,107,21,0,238"
"CN,20200408,16,14,0,0,2"
"CT,20200408,992,951,0,1,40"
"EX,20200408,83,36,47,0,0"
"GA,20200408,150,147,2,0,1"
"IB,20200408,23,22,1,0,0"
"MC,20200408,40,16,24,0,0"
"MD,20200408,680,680,0,0,0"
"ML,20200408,0,0,0,0,0"
"NC,20200408,118,92,26,0,0"
"PV,20200408,243,218,0,0,25"
"RI,20200408,45,39,6,0,0"
"VC,20200408,169,124,41,0,4"
"AN,20200409,137,85,52,0,0"
"AR,20200409,101,88,0,0,13"
"AS,20200409,43,43,0,0,0"
"CB,20200409,23,23,0,0,0"
"CE,20200409,3,1,1,0,1"
"CL,20200409,537,351,186,0,0"
"CM,20200409,350,82,9,2,257"
"CN,20200409,26,23,0,0,3"
"CT,20200409,1047,1005,0,0,42"
"EX,20200409,76,21,55,0,0"
"GA,20200409,159,149,8,0,2"
"IB,20200409,11,8,3,0,0"
"MC,20200409,26,5,21,0,0"
"MD,20200409,637,637,0,0,0"
"ML,20200409,0,0,0,0,0"
"NC,20200409,112,79,33,0,0"
"PV,20200409,214,192,0,0,22"
"RI,20200409,44,42,2,0,0"
"VC,20200409,173,117,51,0,5"
"AN,20200410,218,98,120,0,0"
"AR,20200410,84,75,0,0,9"
"AS,20200410,57,57,0,0,0"
"CB,20200410,29,29,0,0,0"
"CE,20200410,1,0,0,0,1"
"CL,20200410,558,324,234,0,0"
"CM,20200410,300,70,18,0,212"
"CN,20200410,14,13,0,0,1"
"CT,20200410,1008,963,0,0,45"
"EX,20200410,98,39,59,0,0"
"GA,20200410,80,71,9,0,0"
"IB,20200410,21,17,4,0,0"
"MC,20200410,12,5,7,0,0"
"MD,20200410,706,706,0,0,0"
"ML,20200410,1,1,0,0,0"
"NC,20200410,106,69,37,0,0"
"PV,20200410,199,176,0,0,23"
"RI,20200410,40,39,1,0,0"
"VC,20200410,141,95,45,0,1"
"AN,20200411,161,93,68,0,0"
"AR,20200411,64,58,0,0,6"
"AS,20200411,53,53,0,0,0"
"CB,20200411,24,24,0,0,0"
"CE,20200411,2,0,2,0,0"
"CL,20200411,482,310,171,1,0"
"CM,20200411,158,62,13,0,83"
"CN,20200411,14,14,0,0,0"
"CT,20200411,1059,1029,0,1,29"
"EX,20200411,72,27,45,0,0"
"GA,20200411,66,63,2,0,1"
"IB,20200411,15,14,1,0,0"
"MC,20200411,12,5,7,0,0"
"MD,20200411,571,571,0,0,0"
"ML,20200411,0,0,0,0,0"
"NC,20200411,84,45,39,0,0"
"PV,20200411,140,124,0,0,16"
"RI,20200411,25,23,2,0,0"
"VC,20200411,133,78,50,0,5"
"AN,20200412,128,80,48,0,0"
"AR,20200412,54,51,0,0,3"
"AS,20200412,23,23,0,0,0"
"CB,20200412,46,46,0,0,0"
"CE,20200412,0,0,0,0,0"
"CL,20200412,326,159,167,0,0"
"CM,20200412,229,75,6,0,148"
"CN,20200412,8,8,0,0,0"
"CT,20200412,667,645,0,1,21"
"EX,20200412,47,21,26,0,0"
"GA,20200412,66,62,3,0,1"
"IB,20200412,15,15,0,0,0"
"MC,20200412,11,4,4,0,3"
"MD,20200412,495,495,0,0,0"
"ML,20200412,1,1,0,0,0"
"NC,20200412,90,59,31,0,0"
"PV,20200412,153,142,0,0,11"
"RI,20200412,22,22,0,0,0"
"VC,20200412,84,68,14,0,2"
"AN,20200413,110,69,41,0,0"
"AR,20200413,83,71,0,0,12"
"AS,20200413,32,32,0,0,0"
"CB,20200413,35,35,0,0,0"
"CE,20200413,2,0,1,0,1"
"CL,20200413,511,234,277,0,0"
"CM,20200413,329,106,10,1,212"
"CN,20200413,13,12,0,0,1"
"CT,20200413,596,548,0,2,46"
"EX,20200413,68,24,44,0,0"
"GA,20200413,110,103,7,0,0"
"IB,20200413,15,10,4,0,1"
"MC,20200413,7,1,6,0,0"
"MD,20200413,381,380,0,0,1"
"ML,20200413,1,1,0,0,0"
"NC,20200413,87,56,31,0,0"
"PV,20200413,130,109,0,0,21"
"RI,20200413,29,25,4,0,0"
"VC,20200413,99,63,31,0,5"
"AN,20200414,209,57,152,0,0"
"AR,20200414,53,45,0,0,8"
"AS,20200414,30,30,0,0,0"
"CB,20200414,14,14,0,0,0"
"CE,20200414,0,0,0,0,0"
"CL,20200414,460,200,260,0,0"
"CM,20200414,238,68,17,0,153"
"CN,20200414,13,12,0,0,1"
"CT,20200414,719,690,0,1,28"
"EX,20200414,87,28,59,0,0"
"GA,20200414,100,64,34,0,2"
"IB,20200414,10,8,2,0,0"
"MC,20200414,7,5,2,0,0"
"MD,20200414,492,492,0,0,0"
"ML,20200414,0,0,0,0,0"
"NC,20200414,100,48,52,0,0"
"PV,20200414,104,89,0,0,15"
"RI,20200414,24,24,0,0,0"
"VC,20200414,98,63,29,0,6"
"AN,20200415,217,91,126,0,0"
"AR,20200415,76,61,0,0,15"
"AS,20200415,40,40,0,0,0"
"CB,20200415,17,17,0,0,0"
"CE,20200415,0,0,0,0,0"
"CL,20200415,342,174,168,0,0"
"CM,20200415,180,77,6,0,97"
"CN,20200415,15,15,0,0,0"
"CT,20200415,744,720,0,1,23"
"EX,20200415,97,25,72,0,0"
"GA,20200415,199,97,100,0,2"
"IB,20200415,9,5,4,0,0"
"MC,20200415,9,5,3,0,1"
"MD,20200415,503,502,0,0,1"
"ML,20200415,0,0,0,0,0"
"NC,20200415,78,35,43,0,0"
"PV,20200415,109,99,0,0,10"
"RI,20200415,16,14,2,0,0"
"VC,20200415,151,72,75,0,4"
"AN,20200416,175,50,125,0,0"
"AR,20200416,63,55,0,0,8"
"AS,20200416,12,12,0,0,0"
"CB,20200416,18,18,0,0,0"
"CE,20200416,1,1,0,0,0"
"CL,20200416,297,142,155,0,0"
"CM,20200416,129,35,10,0,84"
"CN,20200416,15,14,0,0,1"
"CT,20200416,711,697,0,0,14"
"EX,20200416,69,23,45,1,0"
"GA,20200416,108,69,36,0,3"
"IB,20200416,14,14,0,0,0"
"MC,20200416,1,0,1,0,0"
"MD,20200416,594,593,0,0,1"
"ML,20200416,0,0,0,0,0"
"NC,20200416,61,30,31,0,0"
"PV,20200416,128,108,0,0,20"
"RI,20200416,29,28,1,0,0"
"VC,20200416,130,52,75,0,3"
"AN,20200417,141,63,78,0,0"
"AR,20200417,71,55,0,0,16"
"AS,20200417,12,12,0,0,0"
"CB,20200417,26,26,0,0,0"
